Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,CommuneDensity,CommuneCount
10.99,60.0,5.0,7.0,5.0,5.0,4.0,1,1,0.72,15.0
3.1,29.0,3.0,3.0,4.0,2.5,4.0,1,0,0.09,22.0
6.35,34.8,4.0,5.0,4.0,3.0,4.6,1,1,0.35,14.0
7.83,36.0,5.0,4.0,5.0,5.0,4.3,1,1,0.35,14.0
8.9,95.0,4.0,3.0,2.0,6.0,5.5,1,1,0.11,17.0
6.68,55.0,3.0,4.0,3.0,5.0,5.8,1,1,0.11,17.0
6.6,63.0,4.0,5.0,4.0,4.0,4.0,1,0,0.61,12.0
6.8,37.0,4.0,4.0,5.0,3.0,3.3,1,1,0.3,15.0
9.2,39.0,5.0,3.0,5.0,2.6,3.5,1,1,0.65,8.0
15.0,60.0,4.0,4.0,5.0,4.0,4.5,1,1,1.41,13.0
4.35,46.0,3.0,3.0,3.0,5.0,4.0,1,1,0.19,10.0
5.3,95.7,4.0,5.0,4.0,4.0,4.0,0,0,0.11,12.0
17.5,62.0,6.0,4.0,5.0,4.0,4.0,1,1,0.65,8.0
6.5,36.0,3.0,4.0,5.0,3.0,4.0,1,1,0.35,14.0
6.2,118.0,3.0,2.0,2.0,4.0,6.0,1,0,0.09,22.0
6.0,68.0,4.0,3.0,3.0,5.0,3.5,1,0,0.09,22.0
5.95,48.0,3.0,4.0,3.0,3.0,4.0,1,1,0.68,11.0
7.2,92.0,3.0,3.0,2.0,5.0,4.0,1,1,0.68,11.0
10.5,80.0,3.0,2.0,3.0,3.0,4.0,1,1,3.4,18.0
18.5,85.0,4.0,5.0,3.0,8.0,5.0,1,1,0.72,15.0
9.9,45.0,4.0,5.0,6.0,6.0,4.8,1,1,0.35,14.0
4.95,51.0,2.0,2.0,2.0,6.0,4.3,1,1,0.07,7.0
6.9,60.0,5.0,4.0,5.0,12.0,4.5,1,1,0.04,9.0
6.3,51.5,4.0,4.0,3.0,4.0,4.25,1,1,0.16,34.0
6.75,44.0,6.0,4.0,5.0,5.0,3.4,1,1,0.35,14.0
3.7,42.0,2.0,2.0,2.0,4.5,3.2,1,1,0.61,12.0
14.8,54.0,5.0,4.0,6.0,9.0,4.0,1,1,0.65,8.0
7.5,40.0,6.0,4.0,5.0,5.0,3.4,1,1,0.35,14.0
15.47,91.0,5.0,4.0,4.0,2.0,5.3,1,1,1.7,17.0
7.3,30.5,3.0,4.0,5.0,2.5,4.95,1,1,0.65,8.0
6.6,30.0,4.0,5.0,5.0,2.0,3.5,1,1,0.35,14.0
4.99,52.0,4.0,5.0,4.0,6.0,4.0,1,1,0.19,10.0
23.0,95.3,4.0,4.0,5.0,4.5,5.0,1,1,0.99,9.0
22.0,68.0,6.0,8.0,6.0,5.0,6.0,1,1,0.65,8.0
15.5,91.0,5.0,6.0,4.0,4.0,6.0,1,1,1.41,13.0
5.4,31.0,3.0,1.0,2.0,4.0,4.0,1,0,1.93,11.0
4.25,85.0,2.0,2.0,3.0,5.0,5.0,1,1,0.09,22.0
6.5,35.0,4.0,3.0,4.0,2.5,4.6,1,1,0.35,14.0
4.8,22.0,3.0,4.0,5.0,3.0,3.0,1,1,0.35,14.0
12.3,75.0,5.0,5.0,4.0,4.0,5.5,1,1,0.72,15.0
14.7,65.0,3.0,4.0,6.0,2.0,5.0,1,1,1.41,13.0
7.95,35.0,3.0,3.0,4.0,6.0,3.6,1,0,0.22,13.0
3.7,33.0,2.0,2.0,2.0,6.0,3.5,1,1,0.21,11.0
1.76,45.0,2.0,1.0,3.0,3.0,3.5,1,1,0.99,9.0
4.8,45.0,7.0,8.0,4.0,6.0,4.2,1,1,0.67,15.0
3.7,38.5,2.0,2.0,2.0,4.0,3.3,1,0,0.72,15.0
12.9,57.0,4.0,6.0,4.0,6.0,4.0,1,1,0.61,12.0
11.8,72.0,2.0,1.0,1.0,5.0,5.6,1,1,0.33,8.0
6.5,56.0,3.0,3.0,3.0,5.0,4.5,1,1,0.16,34.0
7.95,32.0,3.0,5.0,5.0,2.5,5.6,1,1,1.41,13.0
9.6,54.0,4.0,3.0,4.0,6.0,6.0,1,1,0.28,10.0
14.4,40.0,5.0,4.0,5.0,4.0,4.0,1,1,1.46,15.0
5.85,33.0,5.0,5.0,5.0,5.0,4.5,1,1,0.25,16.0
11.6,40.0,4.0,3.0,4.0,5.0,3.0,1,1,1.7,17.0
10.1,59.0,6.0,5.0,5.0,3.0,4.0,1,1,0.35,14.0
15.2,58.0,4.0,5.0,6.0,8.0,4.5,1,1,0.65,8.0
22.6,50.0,4.0,4.0,5.0,6.5,4.2,1,1,0.65,8.0
9.6,54.0,5.0,3.0,5.0,3.0,4.0,1,1,0.99,9.0
6.3,67.5,5.0,5.0,4.0,6.0,4.5,1,1,0.08,8.0
6.0,40.0,3.0,4.0,5.0,2.0,4.0,1,1,0.24,20.0
2.5,115.0,3.0,2.0,2.0,8.0,4.5,1,0,0.06,12.0
7.85,36.0,3.0,3.0,3.0,6.0,3.6,1,1,1.93,11.0
12.19,42.0,5.0,5.0,7.0,4.5,5.5,1,1,0.99,9.0
7.5,39.0,5.0,6.0,5.0,6.0,5.2,1,1,2.24,11.0
8.0,67.0,4.0,5.0,4.0,6.0,4.5,1,0,0.16,34.0
7.95,35.0,3.0,4.0,4.0,3.3,4.1,1,1,2.24,11.0
14.5,71.4,4.0,5.0,4.0,7.0,4.2,1,1,0.72,15.0
6.7,80.0,5.0,4.0,3.0,8.0,4.0,1,0,0.68,11.0
13.7,60.0,6.0,5.0,5.0,12.0,5.0,1,1,0.3,15.0
6.6,32.0,4.0,4.0,5.0,10.0,5.0,1,1,1.46,15.0
7.6,72.0,4.0,5.0,5.0,10.0,4.0,1,1,0.19,10.0
5.95,48.4,2.0,2.0,2.0,5.0,4.4,1,1,2.24,11.0
7.9,60.0,4.0,5.0,4.0,7.0,4.0,1,0,0.61,12.0
6.3,25.0,3.0,4.0,4.0,3.0,3.0,1,1,2.33,10.0
6.0,80.0,4.0,4.0,3.0,5.0,4.0,1,1,0.09,22.0
6.0,50.0,4.0,4.0,4.0,3.0,5.0,1,1,0.15,17.0
3.6,50.0,3.0,3.0,3.0,2.5,4.0,1,1,0.12,17.0
7.45,46.2,3.0,3.0,3.0,4.0,4.2,1,1,0.72,15.0
7.3,90.0,2.0,2.0,2.0,8.0,4.7,1,1,0.19,10.0
4.95,64.0,2.0,1.0,1.0,8.0,4.0,1,1,0.19,10.0
13.4,66.0,6.0,6.0,5.0,4.5,4.0,1,0,2.33,10.0
15.8,76.0,6.0,7.0,5.0,8.0,4.0,1,1,0.61,12.0
8.9,61.0,5.0,5.0,3.0,4.0,4.0,1,0,0.67,15.0
12.8,43.0,4.0,5.0,6.0,7.0,4.0,1,1,0.99,9.0
13.8,70.0,6.0,4.0,6.0,3.0,4.5,1,1,0.35,14.0
5.95,30.0,3.0,4.0,5.0,4.0,3.7,1,1,0.22,13.0
7.6,121.5,2.0,3.0,1.0,5.0,5.0,1,1,0.61,12.0
4.39,50.0,2.0,2.0,2.0,5.0,5.0,1,0,0.68,11.0
7.7,48.9,1.0,1.0,1.0,6.0,3.8,1,1,0.22,13.0
2.35,33.7,2.0,2.0,2.0,4.3,4.3,1,1,0.19,10.0
19.8,44.0,4.0,4.0,5.0,5.0,4.0,1,1,1.7,17.0
4.35,40.0,4.0,3.0,4.0,7.0,4.0,1,1,0.25,10.0
15.8,55.0,4.0,4.0,4.0,8.0,4.0,1,1,1.7,17.0
3.3,133.6,2.0,1.0,1.0,4.0,5.0,1,1,0.09,25.0
7.95,60.0,4.0,5.0,4.0,6.0,4.0,1,1,0.61,12.0
2.4,42.0,3.0,3.0,4.0,2.0,5.75,1,1,0.13,30.0
10.5,45.0,4.0,3.0,4.0,3.0,3.8,1,1,1.7,17.0
8.2,82.0,2.0,2.0,2.0,5.0,6.0,1,0,0.16,34.0
7.15,50.0,3.0,3.0,4.0,3.0,5.0,1,1,0.3,15.0
5.7,60.0,4.0,4.0,4.0,4.0,4.0,1,0,0.09,22.0
5.6,100.0,3.0,3.0,3.0,5.0,5.0,1,1,0.13,10.0
5.2,30.0,3.0,4.0,5.0,3.0,4.5,1,0,0.22,13.0
7.8,37.0,4.0,3.0,3.0,6.5,3.7,1,1,1.93,11.0
8.7,96.0,5.0,4.0,5.0,8.0,4.5,1,1,0.19,10.0
3.68,40.0,3.0,3.0,3.0,11.0,4.0,1,1,0.25,10.0
7.9,38.0,4.0,4.0,5.0,2.5,5.0,1,1,0.25,16.0
4.7,53.9,3.0,3.0,2.0,10.0,4.5,1,1,0.09,22.0
14.5,60.0,6.0,5.0,5.0,7.0,4.3,1,1,0.99,9.0
4.3,45.0,2.0,2.0,2.0,4.0,4.0,1,1,0.61,12.0
5.3,60.0,4.0,4.0,3.0,7.0,4.0,1,1,0.21,11.0
7.6,31.0,3.0,4.0,5.0,2.3,4.95,1,1,0.65,8.0
4.89,40.0,4.0,5.0,4.0,7.0,4.0,1,1,0.19,10.0
3.0,72.0,2.0,1.0,1.0,4.0,3.95,1,0,0.06,5.0
16.5,60.0,7.0,7.0,5.0,3.0,3.3,1,1,0.33,8.0
13.0,72.0,6.0,7.0,6.0,4.0,6.0,1,1,0.22,13.0
4.9,40.0,3.0,2.0,3.0,5.0,4.45,1,1,0.24,20.0
13.5,100.0,4.0,5.0,3.0,6.0,5.0,1,1,0.28,10.0
7.48,35.0,3.0,3.0,5.0,3.5,6.0,1,1,0.33,8.0
12.99,100.0,4.0,5.0,4.0,5.0,5.0,1,1,0.28,10.0
11.0,53.0,6.0,6.0,4.0,6.0,3.5,0,0,2.24,11.0
4.2,58.4,4.0,3.0,4.0,3.0,4.0,1,1,0.59,7.0
9.8,60.0,4.0,3.0,3.0,8.0,4.0,1,0,0.68,11.0
6.6,40.0,3.0,3.0,3.0,3.0,3.6,1,1,1.7,17.0
3.5,23.5,3.0,3.0,4.0,2.0,4.0,1,1,1.7,17.0
9.6,76.0,3.0,3.0,3.0,6.0,5.0,1,1,0.67,15.0
12.3,66.0,6.0,5.0,5.0,6.0,4.0,1,0,0.67,15.0
4.9,30.0,1.0,1.0,1.0,4.0,3.0,1,1,1.3,10.0
5.6,32.4,2.0,2.0,2.0,3.0,4.05,1,1,1.3,10.0
11.0,76.0,2.0,2.0,1.0,5.0,4.0,1,1,2.04,10.0
5.2,121.0,8.0,8.0,1.0,5.0,5.7,1,1,0.16,34.0
4.9,76.0,3.0,2.0,2.0,5.0,6.0,1,1,0.19,10.0
8.2,64.0,5.0,5.0,4.0,6.0,4.0,1,1,0.68,11.0
7.5,69.0,7.0,6.0,4.0,7.0,3.6,1,1,0.52,10.0
5.0,30.0,3.0,3.0,5.0,3.0,3.5,1,0,0.22,13.0
2.4,95.0,2.0,1.0,1.0,4.5,5.0,0,0,0.06,5.0
8.88,95.0,3.0,4.0,2.0,6.0,5.5,1,1,0.11,17.0
5.0,53.0,3.0,4.0,3.0,3.0,3.0,1,1,0.57,6.0
4.95,34.0,4.0,4.0,5.0,2.5,3.5,1,1,0.31,10.0
5.3,48.0,4.0,2.0,2.0,6.0,4.0,1,0,0.16,34.0
3.79,35.0,2.0,2.0,2.0,3.5,5.5,1,1,0.52,10.0
4.6,30.0,2.0,2.0,2.0,2.5,3.0,1,0,0.72,15.0
6.0,90.0,3.0,3.0,2.0,4.0,4.0,1,1,0.21,11.0
18.5,45.0,3.0,4.0,8.0,5.0,4.3,1,1,0.22,13.0
6.65,42.0,5.0,6.0,6.0,4.0,5.0,1,1,0.65,8.0
7.5,76.0,2.0,2.0,2.0,12.0,4.0,1,0,0.16,34.0
6.19,60.0,3.0,3.0,3.0,5.0,4.0,1,1,0.67,15.0
7.2,32.0,3.0,4.0,5.0,3.0,4.0,1,1,0.65,8.0
5.5,35.0,3.0,4.0,6.0,3.0,3.5,1,1,0.22,13.0
4.5,38.0,3.0,1.0,1.0,6.0,5.5,1,1,0.04,16.0
4.6,30.0,3.0,2.0,1.0,3.0,5.0,1,1,2.24,11.0
13.0,60.0,5.0,6.0,4.0,5.0,4.2,1,0,3.4,18.0
10.2,35.0,3.0,4.0,5.0,3.0,3.5,1,0,0.3,15.0
13.6,55.0,3.0,3.0,4.0,7.0,3.5,1,1,0.3,15.0
6.25,135.0,2.0,1.0,1.0,5.0,5.8,1,1,0.16,34.0
10.0,55.0,4.0,4.0,5.0,5.0,4.5,1,1,0.35,14.0
12.5,40.0,3.0,4.0,5.0,4.0,4.6,1,1,1.46,15.0
10.9,45.0,4.0,3.0,5.0,2.5,3.5,1,1,1.41,13.0
17.8,45.0,4.0,4.0,8.0,4.5,4.25,1,1,0.22,13.0
2.45,51.0,3.0,3.0,3.0,3.0,4.0,1,0,0.25,10.0
15.6,91.0,4.0,4.0,4.0,2.0,5.3,1,1,1.7,17.0
4.65,35.0,4.0,5.0,5.0,4.0,4.0,1,0,0.31,10.0
9.8,48.0,4.0,4.0,5.0,3.5,6.0,1,1,0.25,16.0
2.6,90.0,3.0,2.0,2.0,5.0,6.0,1,1,0.12,10.0
6.7,63.0,2.0,2.0,2.0,6.0,4.0,1,0,1.96,10.0
9.8,42.0,6.0,4.0,5.0,3.0,4.5,1,0,0.65,8.0
2.68,60.0,3.0,2.0,2.0,5.0,5.0,1,1,0.09,25.0
5.5,37.0,4.0,3.0,3.0,7.0,3.5,1,0,0.15,17.0
8.79,36.0,3.0,4.0,6.0,3.0,4.0,1,0,0.33,8.0
5.95,50.0,2.0,2.0,2.0,3.0,4.4,1,1,2.24,11.0
10.2,40.0,4.0,4.0,6.0,3.5,4.0,1,1,0.33,8.0
5.2,34.0,4.0,3.0,4.0,4.0,3.5,1,1,0.3,15.0
6.35,36.0,3.0,4.0,5.0,3.0,4.0,1,1,0.29,13.0
5.9,30.0,3.0,3.0,4.0,5.0,3.8,1,1,1.7,17.0
6.0,30.0,3.0,4.0,5.0,2.0,4.0,1,1,1.46,15.0
13.99,100.0,3.0,3.0,2.0,5.0,6.0,1,1,3.4,18.0
8.9,90.0,4.0,5.0,4.0,8.0,5.0,1,0,0.07,7.0
2.85,82.0,3.0,2.0,2.0,6.0,3.77,1,0,0.06,5.0
5.0,52.0,5.0,4.0,4.0,4.0,4.0,1,1,0.24,20.0
5.35,50.0,4.0,4.0,4.0,5.0,4.0,1,1,0.24,20.0
5.0,52.0,5.0,4.0,5.0,4.5,4.0,1,1,0.24,20.0
5.5,52.0,4.0,3.0,3.0,6.0,6.0,1,1,0.19,10.0
3.3,70.0,5.0,3.0,3.0,6.0,5.0,1,1,0.09,25.0
9.27,50.0,4.0,3.0,4.0,3.0,4.0,1,0,0.29,13.0
6.5,38.0,4.0,5.0,4.0,5.0,4.0,1,0,0.31,10.0
13.0,45.0,3.0,4.0,5.0,5.0,6.3,1,1,0.65,8.0
1.8,83.0,2.0,1.0,1.0,2.5,5.0,1,1,0.09,25.0
6.9,38.0,4.0,4.0,4.0,5.0,3.5,1,1,0.35,14.0
7.72,70.0,5.0,5.0,5.0,6.0,5.0,1,0,0.71,8.0
5.55,40.0,5.0,4.0,4.0,3.0,3.8,1,1,0.3,15.0
14.7,51.0,4.0,3.0,4.0,4.0,3.3,1,0,0.99,9.0
8.0,66.0,4.0,4.0,5.0,3.0,4.0,1,0,0.99,9.0
2.92,34.0,4.0,4.0,4.0,5.0,3.33,1,1,0.25,10.0
4.3,60.0,4.0,4.0,3.0,13.0,4.0,1,1,0.12,10.0
10.5,95.0,4.0,5.0,4.0,8.0,5.0,1,1,0.07,7.0
5.48,48.4,4.0,3.0,3.0,2.5,4.4,1,0,0.52,10.0
10.5,84.0,4.0,5.0,4.0,5.0,4.0,1,1,0.61,12.0
10.8,56.0,3.0,4.0,5.0,3.0,6.0,1,1,1.46,15.0
10.5,48.0,3.0,4.0,5.0,8.0,5.0,1,1,0.22,13.0
14.5,50.0,4.0,4.0,5.0,8.0,4.0,1,1,0.99,9.0
5.75,41.96,3.0,4.0,3.0,3.5,4.0,1,1,0.28,10.0
6.0,31.0,4.0,5.0,5.0,4.0,3.5,1,1,0.24,20.0
12.0,90.0,7.0,8.0,5.0,7.0,6.0,1,1,0.19,10.0
1.8,115.0,3.0,2.0,1.0,7.0,5.0,1,0,0.05,20.0
10.8,56.0,3.0,4.0,5.0,3.0,6.0,1,1,1.46,15.0
22.5,68.0,4.0,6.0,4.0,5.0,4.5,1,0,1.46,15.0
4.1,55.0,3.0,1.0,2.0,4.0,4.3,1,0,0.16,34.0
12.5,60.0,4.0,5.0,7.0,5.0,5.0,1,1,1.7,17.0
7.99,52.0,4.0,4.0,4.0,3.0,3.8,0,1,0.99,9.0
4.95,64.5,3.0,3.0,3.0,4.0,3.9,1,1,0.57,6.0
22.5,50.0,4.0,4.0,5.0,6.0,4.0,1,1,1.7,17.0
10.5,48.0,4.0,3.0,4.0,4.0,4.2,1,0,0.65,8.0
7.45,50.0,3.0,4.0,3.0,4.0,4.2,1,1,0.72,15.0
3.75,40.0,2.0,2.0,2.0,5.0,4.0,1,1,0.19,10.0
6.9,45.0,5.0,4.0,6.0,3.5,4.0,0,0,0.25,16.0
4.25,22.0,3.0,3.0,4.0,2.5,3.4,1,1,1.46,15.0
3.5,60.0,4.0,3.0,3.0,12.0,5.0,1,0,0.12,10.0
10.45,40.0,3.0,4.0,6.0,6.0,3.6,1,1,1.46,15.0
8.0,40.0,4.0,4.0,5.0,3.0,4.2,1,1,1.46,15.0
2.0,62.2,3.0,2.0,2.0,7.0,5.3,1,1,0.24,11.0
12.45,120.0,6.0,6.0,5.0,8.0,6.0,1,1,0.61,12.0
7.0,73.5,3.0,3.0,3.0,5.0,5.2,1,1,0.39,9.0
7.0,50.4,3.0,4.0,3.0,4.5,4.2,1,0,0.72,15.0
7.5,26.0,2.0,3.0,4.0,6.0,3.0,1,1,1.7,17.0
4.95,31.0,3.0,4.0,5.0,2.5,4.0,1,1,0.3,15.0
8.0,45.0,4.0,3.0,5.0,2.0,4.0,1,1,1.7,17.0
5.0,52.0,3.0,3.0,4.0,4.0,5.5,1,1,0.13,24.0
15.2,130.0,8.0,8.0,2.0,7.0,5.0,1,1,0.68,11.0
6.95,51.0,3.0,3.0,5.0,3.0,4.0,1,0,0.99,9.0
15.9,50.0,8.0,8.0,7.0,4.0,4.0,1,1,0.65,8.0
6.2,38.0,4.0,3.0,5.0,5.0,3.9,1,1,1.46,15.0
4.15,35.5,4.0,3.0,4.0,5.0,4.0,1,1,0.13,30.0
7.5,60.0,3.0,3.0,3.0,5.0,4.0,1,1,1.46,15.0
4.85,122.0,3.0,4.0,2.0,3.0,4.5,1,1,0.39,9.0
7.0,33.0,3.0,4.0,5.0,4.0,4.0,1,0,0.29,13.0
7.5,56.0,2.0,2.0,2.0,6.0,4.0,1,1,1.39,10.0
3.95,57.0,4.0,4.0,3.0,4.5,4.2,1,0,0.52,10.0
6.3,42.0,2.0,3.0,3.0,3.0,4.0,1,0,1.7,17.0
3.3,28.0,2.0,2.0,2.0,3.0,3.0,1,0,0.3,15.0
11.2,84.0,5.0,5.0,6.0,2.0,6.0,1,1,0.99,9.0
4.1,60.0,1.0,1.0,1.0,4.0,4.0,1,0,0.16,34.0
10.9,52.0,6.0,5.0,5.0,10.0,4.1,1,0,0.29,13.0
15.4,55.0,4.0,3.0,5.0,9.0,3.5,1,0,1.7,17.0
2.95,46.0,4.0,2.0,3.0,4.0,5.0,1,1,0.08,8.0
7.45,100.0,3.0,4.0,3.0,7.5,5.0,1,1,0.17,6.0
3.96,75.0,3.0,3.0,3.0,6.0,5.5,1,1,0.12,14.0
5.5,30.0,3.0,3.0,5.0,3.0,3.1,1,0,1.7,17.0
11.5,99.0,4.0,3.0,3.0,6.0,5.0,1,1,0.28,10.0
7.35,35.0,3.0,3.0,3.0,4.0,3.4,1,1,0.3,15.0
5.5,35.0,3.0,4.0,5.0,3.0,4.0,1,1,0.3,15.0
11.8,74.0,3.0,4.0,3.0,6.0,6.5,1,1,0.28,10.0
6.3,55.0,5.0,4.0,4.0,8.0,4.5,1,0,0.21,11.0
4.4,48.0,2.0,2.0,2.0,5.0,4.0,1,1,0.19,10.0
5.6,65.0,2.0,2.0,2.0,6.0,5.5,1,1,0.21,27.0
4.45,25.0,3.0,4.0,5.0,3.0,3.0,1,1,0.3,15.0
14.5,42.0,5.0,4.0,5.0,8.0,5.2,1,1,1.41,13.0
5.0,28.0,3.0,4.0,5.0,3.0,3.0,1,1,0.3,15.0
7.9,52.5,4.0,3.0,4.0,12.0,3.5,1,1,0.24,20.0
8.0,72.0,4.0,2.0,3.0,8.0,4.5,1,0,0.35,14.0
4.25,108.8,3.0,2.0,2.0,4.0,5.4,1,1,0.12,14.0
5.34,60.0,4.0,2.0,2.0,3.0,4.0,1,1,0.25,16.0
16.3,50.0,7.0,6.0,6.0,12.0,4.0,1,0,0.35,14.0
6.29,110.0,2.0,2.0,2.0,8.0,5.0,1,0,0.09,25.0
5.3,60.0,4.0,3.0,3.0,3.0,4.12,1,1,0.28,10.0
10.3,130.0,3.0,3.0,4.0,4.0,5.0,1,1,0.15,17.0
3.65,18.0,3.0,3.0,4.0,2.0,3.0,1,1,1.41,13.0
15.6,91.0,4.0,4.0,4.0,3.0,5.3,1,1,1.7,17.0
6.75,100.0,3.0,4.0,3.0,7.5,5.0,1,1,0.17,6.0
12.9,45.0,4.0,5.0,6.0,4.5,4.0,1,1,0.35,14.0
5.8,60.0,4.0,4.0,4.0,12.0,4.0,1,1,0.12,7.0
6.0,35.0,8.0,4.0,4.0,3.0,3.0,1,1,0.99,9.0
8.8,48.0,3.0,4.0,4.0,4.0,4.5,1,0,0.35,14.0
11.0,60.0,5.0,5.0,5.0,5.0,4.0,1,1,0.72,15.0
3.6,34.0,2.0,2.0,2.0,4.0,4.0,1,1,0.19,10.0
6.0,38.0,4.0,5.0,5.0,3.0,5.5,1,1,0.22,13.0
4.25,62.0,4.0,3.0,4.0,3.0,5.0,1,1,0.71,8.0
6.2,80.0,3.0,2.0,1.0,6.0,6.0,1,1,0.19,10.0
1.75,56.0,2.0,2.0,2.0,2.0,4.0,1,1,0.17,14.0
12.6,52.0,5.0,6.0,6.0,5.0,4.2,1,1,0.35,14.0
10.0,50.0,4.0,3.0,3.0,4.0,3.5,1,1,0.3,15.0
6.0,35.0,4.0,3.0,4.0,5.0,3.8,1,1,0.99,9.0
15.6,91.0,4.0,4.0,4.0,4.0,5.3,1,1,1.7,17.0
8.8,52.0,4.0,5.0,5.0,3.0,4.2,1,0,0.33,8.0
9.0,91.2,3.0,2.0,2.0,7.0,3.7,1,1,1.96,10.0
7.0,80.0,4.0,5.0,5.0,10.0,4.0,1,1,0.19,10.0
3.48,20.0,3.0,4.0,5.0,2.0,3.0,1,1,0.65,8.0
3.12,63.3,3.0,3.0,2.0,6.0,5.0,1,1,0.67,15.0
9.2,88.0,2.0,3.0,2.0,6.0,4.0,1,1,0.28,10.0
8.1,113.0,4.0,4.0,3.0,10.0,6.0,1,1,0.21,11.0
7.9,35.0,4.0,4.0,4.0,3.0,3.5,1,1,1.41,13.0
8.5,38.0,5.0,5.0,6.0,4.0,4.0,1,1,0.33,8.0
8.2,117.5,3.0,2.0,2.0,10.5,5.0,1,1,0.09,6.0
3.0,80.0,4.0,4.0,4.0,7.0,5.0,0,1,0.16,34.0
3.2,30.0,2.0,2.0,3.0,2.0,3.5,1,1,0.13,30.0
3.6,90.0,2.0,1.0,1.0,7.0,5.0,1,0,0.12,7.0
7.6,38.0,4.0,4.0,6.0,5.0,4.5,1,1,0.29,13.0
13.8,63.0,6.0,3.0,5.0,8.0,4.1,1,1,0.99,9.0
15.0,37.2,4.0,3.0,4.0,5.0,5.0,1,1,1.39,10.0
4.5,41.0,4.0,4.0,5.0,3.0,5.0,1,0,0.31,10.0
18.5,60.0,3.0,5.0,5.0,10.0,4.5,1,1,1.7,17.0
7.4,31.0,4.0,4.0,5.0,3.0,4.7,1,1,0.3,15.0
11.5,40.0,4.0,3.0,4.0,5.0,4.0,1,1,1.7,17.0
2.95,46.0,3.0,3.0,3.0,2.5,4.2,1,1,0.08,8.0
10.5,64.0,7.0,5.0,4.0,6.0,4.0,1,1,1.93,11.0
5.65,35.0,4.0,4.0,5.0,3.0,3.3,1,1,0.35,14.0
0.7,40.0,2.0,1.0,1.0,8.0,4.0,0,1,0.25,10.0
8.0,48.0,4.0,3.0,4.0,4.0,4.0,1,1,0.3,15.0
11.99,123.56,1.0,1.0,1.0,12.0,6.0,1,1,0.21,27.0
25.0,102.0,3.0,2.0,2.0,12.0,4.6,1,1,2.24,11.0
5.4,75.0,2.0,1.0,1.0,5.0,5.0,1,1,0.16,34.0
6.83,65.0,4.0,5.0,5.0,4.0,4.7,1,1,0.31,10.0
4.6,40.0,3.0,2.0,2.0,3.5,3.5,1,1,0.52,10.0
9.8,101.6,5.0,5.0,3.0,6.0,3.7,1,1,0.67,15.0
22.8,85.0,4.0,6.0,7.0,5.0,5.6,1,1,0.22,13.0
14.5,50.0,7.0,7.0,7.0,5.0,5.0,1,1,1.7,17.0
2.15,44.0,3.0,2.0,3.0,4.0,4.0,1,0,0.08,8.0
7.9,73.0,7.0,7.0,5.0,5.0,4.6,1,1,0.67,15.0
6.9,64.0,4.0,3.0,3.0,6.0,4.0,1,1,0.68,11.0
7.5,34.0,4.0,4.0,5.0,1.5,3.4,1,0,0.3,15.0
3.35,68.0,3.0,3.0,4.0,3.0,4.5,1,1,0.71,8.0
5.2,61.33,2.0,1.0,2.0,3.0,6.2,1,1,0.67,15.0
1.97,47.96,1.0,1.0,1.0,4.0,4.0,1,1,0.08,8.0
18.0,58.0,4.0,6.0,7.0,6.0,5.0,1,1,0.65,8.0
5.5,35.0,3.0,3.0,5.0,3.0,3.8,1,1,1.7,17.0
6.1,31.0,3.0,4.0,5.0,2.5,3.25,1,1,0.3,15.0
5.7,63.0,4.0,2.0,2.0,3.0,4.3,1,1,0.28,10.0
1.8,45.0,1.0,1.0,1.0,2.3,4.1,1,1,0.08,8.0
3.75,77.0,3.0,2.0,3.0,7.0,3.5,1,1,0.09,26.0
3.79,32.8,1.0,2.0,2.0,3.0,5.5,1,0,0.52,10.0
3.35,70.0,4.0,4.0,2.0,12.0,4.0,1,1,0.12,7.0
4.9,60.0,2.0,3.0,3.0,3.5,4.75,1,1,0.1,4.0
20.8,80.0,3.0,3.0,4.0,7.0,5.2,1,1,1.46,15.0
4.16,51.0,3.0,3.0,4.0,6.0,4.2,1,1,0.16,34.0
15.0,52.0,4.0,4.0,5.0,9.0,4.0,1,1,0.35,14.0
13.6,50.0,4.0,3.0,4.0,7.0,4.0,1,1,0.3,15.0
7.4,55.0,4.0,3.0,3.0,3.0,5.0,1,1,0.28,10.0
15.6,55.0,5.0,5.0,5.0,6.0,4.5,1,1,0.65,8.0
10.5,39.0,5.0,4.0,4.0,3.5,6.2,1,1,0.65,8.0
8.5,35.0,4.0,4.0,5.0,4.0,4.0,1,1,0.33,8.0
6.7,45.0,4.0,3.0,3.0,5.0,4.5,1,0,0.67,15.0
12.75,45.0,6.0,4.0,5.0,4.0,4.0,1,1,1.41,13.0
4.65,51.0,4.0,4.0,3.0,12.0,4.7,1,1,0.21,11.0
5.6,65.0,4.0,3.0,4.0,3.0,4.5,1,1,0.25,16.0
7.25,71.0,4.0,5.0,2.0,5.0,5.0,1,1,0.61,12.0
5.9,50.0,3.0,3.0,2.0,4.0,4.2,1,1,0.67,15.0
8.0,60.0,4.0,4.0,3.0,7.0,4.0,1,1,0.68,11.0
5.1,60.0,4.0,5.0,3.0,6.0,6.0,1,1,0.72,15.0
6.5,42.0,7.0,8.0,3.0,8.0,3.6,1,0,0.16,34.0
3.6,117.5,2.0,1.0,2.0,5.5,5.0,1,1,0.17,6.0
